-live Poinciana,Louis Armstrong
-live Round Midnight,Louis Armstrong
-live Ruby My Dear,Louis Armstrong
-live Samba De Orpheu,Louis Armstrong
-live Satin Doll,Louis Armstrong
-live Song For My Father,Louis Armstrong
-live Sophisticated Lady,Louis Armstrong
-live Stardust,Louis Armstrong
-live Stella By Starlight,Louis Armstrong
-live Sugar,Louis Armstrong
-live Summertime,Louis Armstrong
-live Take Five,Louis Armstrong
-live Take The A Train,Louis Armstrong
-live Tea For Two,Louis Armstrong
-live Tenderly,Louis Armstrong
-live The Girl From Ipanema,Louis Armstrong
-live There Will Never Be Another You,Louis Armstrong
-live These Foolish Things,Louis Armstrong
-live They Can't Take That Away from Me,Louis Armstrong
-live Three Little Words,Louis Armstrong
-live Watermelon Man,Louis Armstrong
-live Wave,Louis Armstrong
-live West Coast Blues,Louis Armstrong
-live What Is This Thing Called Love,Louis Armstrong
-live You’re Driving Me Crazy,Louis Armstrong
-live 'Round Midnight,Michel Petrucciani
-live A Child is Born,Michel Petrucciani
-live A Foggy Day,Michel Petrucciani
-live A Song For My Father,Michel Petrucciani
-live All Blues,Michel Petrucciani
-live All Of Me,Michel Petrucciani
-live All The Things You Are,Michel Petrucciani
-live Almost Like Being In Love,Michel Petrucciani
-live Autumn Leaves,Michel Petrucciani
-live Begin the Beguine,Michel Petrucciani
-live Black Orpheus (Manhã de Carnaval),Michel Petrucciani
-live Bluesette,Michel Petrucciani
-live Body And Soul,Michel Petrucciani
-live But Not For Me,Michel Petrucciani
-live Bye Bye Blackbird,Michel Petrucciani
-live C Jam Blues,Michel Petrucciani
-live Cantaloupe Island,Michel Petrucciani
-live Caravan,Michel Petrucciani
-live Cheek to cheek,Michel Petrucciani
-live Cherokee,Michel Petrucciani
-live Corner Pocket,Michel Petrucciani
-live Dear Old Stockholm,Michel Petrucciani
-live Desafinado,Michel Petrucciani
-live Don't Get Around Much Anymore,Michel Petrucciani
-live Easy To Love,Michel Petrucciani
-live Everytime We Say Goodbye,Michel Petrucciani
-live Fly Me To The Moon,Michel Petrucciani
-live Garota de Ipanema,Michel Petrucciani
-live Honeysuckle Rose,Michel Petrucciani
-live How High The Moon,Michel Petrucciani
-live I Got Rhythm,Michel Petrucciani
-live I Remember Clifford,Michel Petrucciani
-live I'm Gonna Sit Right Down and Write Myself a Letter,Michel Petrucciani
-live I've Got You Under my Skin,Michel Petrucciani
-live In A Mellow Tone,Michel Petrucciani
-live In A Sentimental Mood,Michel Petrucciani
-live Just You Just me,Michel Petrucciani
-live Love for Sale,Michel Petrucciani
-live Lullaby Of Birdland,Michel Petrucciani
-live Misty,Michel Petrucciani
-live Moanin',Michel Petrucciani
-live Moonlight Serenade,Michel Petrucciani
-live Night and Day,Michel Petrucciani
-live On The Sunny Side Of The Street,Michel Petrucciani
-live Penthouse Serenade,Michel Petrucciani
-live Poinciana,Michel Petrucciani
-live Round Midnight,Michel Petrucciani
-live Ruby My Dear,Michel Petrucciani
-live Samba De Orpheu,Michel Petrucciani
-live Satin Doll,Michel Petrucciani
-live Song For My Father,Michel Petrucciani
-live Sophisticated Lady,Michel Petrucciani
-live Stardust,Michel Petrucciani
-live Stella By Starlight,Michel Petrucciani
-live Sugar,Michel Petrucciani
-live Summertime,Michel Petrucciani
-live Take Five,Michel Petrucciani
-live Take The A Train,Michel Petrucciani
-live Tea For Two,Michel Petrucciani
-live Tenderly,Michel Petrucciani
-live The Girl From Ipanema,Michel Petrucciani
-live There Will Never Be Another You,Michel Petrucciani
-live These Foolish Things,Michel Petrucciani
-live They Can't Take That Away from Me,Michel Petrucciani
-live Three Little Words,Michel Petrucciani
-live Watermelon Man,Michel Petrucciani
-live Wave,Michel Petrucciani
-live West Coast Blues,Michel Petrucciani
-live What Is This Thing Called Love,Michel Petrucciani
-live You’re Driving Me Crazy,Michel Petrucciani
-live 'Round Midnight,Miles Davis
-live A Child is Born,Miles Davis
-live A Foggy Day,Miles Davis
-live A Song For My Father,Miles Davis
-live All Blues,Miles Davis
-live All Of Me,Miles Davis
-live All The Things You Are,Miles Davis
-live Almost Like Being In Love,Miles Davis
-live Autumn Leaves,Miles Davis
-live Begin the Beguine,Miles Davis
-live Black Orpheus (Manhã de Carnaval),Miles Davis
-live Bluesette,Miles Davis
-live Body And Soul,Miles Davis
-live But Not For Me,Miles Davis
-live Bye Bye Blackbird,Miles Davis
-live C Jam Blues,Miles Davis
-live Cantaloupe Island,Miles Davis
-live Caravan,Miles Davis
-live Cheek to cheek,Miles Davis
-live Cherokee,Miles Davis
-live Corner Pocket,Miles Davis
-live Dear Old Stockholm,Miles Davis
-live Desafinado,Miles Davis
-live Don't Get Around Much Anymore,Miles Davis
-live Easy To Love,Miles Davis
-live Everytime We Say Goodbye,Miles Davis
-live Fly Me To The Moon,Miles Davis
-live Garota de Ipanema,Miles Davis
-live Honeysuckle Rose,Miles Davis
-live How High The Moon,Miles Davis
-live I Got Rhythm,Miles Davis
-live I Remember Clifford,Miles Davis
-live I'm Gonna Sit Right Down and Write Myself a Letter,Miles Davis
-live I've Got You Under my Skin,Miles Davis
-live In A Mellow Tone,Miles Davis
-live In A Sentimental Mood,Miles Davis
-live Just You Just me,Miles Davis
-live Love for Sale,Miles Davis
-live Lullaby Of Birdland,Miles Davis
-live Misty,Miles Davis
-live Moanin',Miles Davis
-live Moonlight Serenade,Miles Davis
-live Night and Day,Miles Davis
-live On The Sunny Side Of The Street,Miles Davis
-live Penthouse Serenade,Miles Davis
-live Poinciana,Miles Davis
-live Round Midnight,Miles Davis
-live Ruby My Dear,Miles Davis
-live Samba De Orpheu,Miles Davis
-live Satin Doll,Miles Davis
-live Song For My Father,Miles Davis
-live Sophisticated Lady,Miles Davis
-live Stardust,Miles Davis
-live Stella By Starlight,Miles Davis
-live Sugar,Miles Davis
-live Summertime,Miles Davis
-live Take Five,Miles Davis
-live Take The A Train,Miles Davis
-live Tea For Two,Miles Davis
-live Tenderly,Miles Davis
-live The Girl From Ipanema,Miles Davis
-live There Will Never Be Another You,Miles Davis
-live These Foolish Things,Miles Davis
-live They Can't Take That Away from Me,Miles Davis
-live Three Little Words,Miles Davis
-live Watermelon Man,Miles Davis
-live Wave,Miles Davis
-live West Coast Blues,Miles Davis
-live What Is This Thing Called Love,Miles Davis
-live You’re Driving Me Crazy,Miles Davis
-live 'Round Midnight,Milt Jackson
-live A Child is Born,Milt Jackson
-live A Foggy Day,Milt Jackson
-live A Song For My Father,Milt Jackson
-live All Blues,Milt Jackson
-live All Of Me,Milt Jackson
-live All The Things You Are,Milt Jackson
-live Almost Like Being In Love,Milt Jackson
-live Autumn Leaves,Milt Jackson
-live Begin the Beguine,Milt Jackson
-live Black Orpheus (Manhã de Carnaval),Milt Jackson
-live Bluesette,Milt Jackson
-live Body And Soul,Milt Jackson
-live But Not For Me,Milt Jackson
-live Bye Bye Blackbird,Milt Jackson
-live C Jam Blues,Milt Jackson
-live Cantaloupe Island,Milt Jackson
-live Caravan,Milt Jackson
-live Cheek to cheek,Milt Jackson
-live Cherokee,Milt Jackson
-live Corner Pocket,Milt Jackson
-live Dear Old Stockholm,Milt Jackson
-live Desafinado,Milt Jackson
-live Don't Get Around Much Anymore,Milt Jackson
-live Easy To Love,Milt Jackson
-live Everytime We Say Goodbye,Milt Jackson
-live Fly Me To The Moon,Milt Jackson
-live Garota de Ipanema,Milt Jackson
-live Honeysuckle Rose,Milt Jackson
-live How High The Moon,Milt Jackson
-live I Got Rhythm,Milt Jackson
-live I Remember Clifford,Milt Jackson
-live I'm Gonna Sit Right Down and Write Myself a Letter,Milt Jackson
-live I've Got You Under my Skin,Milt Jackson
-live In A Mellow Tone,Milt Jackson
-live In A Sentimental Mood,Milt Jackson
-live Just You Just me,Milt Jackson
-live Love for Sale,Milt Jackson
-live Lullaby Of Birdland,Milt Jackson
-live Misty,Milt Jackson
-live Moanin',Milt Jackson
-live Moonlight Serenade,Milt Jackson
-live Night and Day,Milt Jackson
-live On The Sunny Side Of The Street,Milt Jackson
-live Penthouse Serenade,Milt Jackson
-live Poinciana,Milt Jackson
-live Round Midnight,Milt Jackson
-live Ruby My Dear,Milt Jackson
-live Samba De Orpheu,Milt Jackson
-live Satin Doll,Milt Jackson
-live Song For My Father,Milt Jackson
-live Sophisticated Lady,Milt Jackson
-live Stardust,Milt Jackson
-live Stella By Starlight,Milt Jackson
-live Sugar,Milt Jackson
-live Summertime,Milt Jackson
-live Take Five,Milt Jackson
-live Take The A Train,Milt Jackson
-live Tea For Two,Milt Jackson
-live Tenderly,Milt Jackson
-live The Girl From Ipanema,Milt Jackson
-live There Will Never Be Another You,Milt Jackson
-live These Foolish Things,Milt Jackson
-live They Can't Take That Away from Me,Milt Jackson
-live Three Little Words,Milt Jackson
-live Watermelon Man,Milt Jackson
-live Wave,Milt Jackson
-live West Coast Blues,Milt Jackson
-live What Is This Thing Called Love,Milt Jackson
-live You’re Driving Me Crazy,Milt Jackson
-live 'Round Midnight,Nat King Cole
-live A Child is Born,Nat King Cole
-live A Foggy Day,Nat King Cole
-live A Song For My Father,Nat King Cole
-live All Blues,Nat King Cole
-live All Of Me,Nat King Cole
-live All The Things You Are,Nat King Cole
-live Almost Like Being In Love,Nat King Cole
-live Autumn Leaves,Nat King Cole
-live Begin the Beguine,Nat King Cole
-live Black Orpheus (Manhã de Carnaval),Nat King Cole
-live Bluesette,Nat King Cole
-live Body And Soul,Nat King Cole
-live But Not For Me,Nat King Cole
-live Bye Bye Blackbird,Nat King Cole
-live C Jam Blues,Nat King Cole
-live Cantaloupe Island,Nat King Cole
-live Caravan,Nat King Cole
-live Cheek to cheek,Nat King Cole
-live Cherokee,Nat King Cole
-live Corner Pocket,Nat King Cole
-live Dear Old Stockholm,Nat King Cole
-live Desafinado,Nat King Cole
-live Don't Get Around Much Anymore,Nat King Cole
-live Easy To Love,Nat King Cole
-live Everytime We Say Goodbye,Nat King Cole
-live Fly Me To The Moon,Nat King Cole
-live Garota de Ipanema,Nat King Cole
-live Honeysuckle Rose,Nat King Cole
-live How High The Moon,Nat King Cole
-live I Got Rhythm,Nat King Cole
-live I Remember Clifford,Nat King Cole
-live I'm Gonna Sit Right Down and Write Myself a Letter,Nat King Cole
-live I've Got You Under my Skin,Nat King Cole
-live In A Mellow Tone,Nat King Cole
-live In A Sentimental Mood,Nat King Cole
-live Just You Just me,Nat King Cole
-live Love for Sale,Nat King Cole
-live Lullaby Of Birdland,Nat King Cole
-live Misty,Nat King Cole
-live Moanin',Nat King Cole
-live Moonlight Serenade,Nat King Cole
-live Night and Day,Nat King Cole
-live On The Sunny Side Of The Street,Nat King Cole
-live Penthouse Serenade,Nat King Cole
-live Poinciana,Nat King Cole
-live Round Midnight,Nat King Cole
-live Ruby My Dear,Nat King Cole
-live Samba De Orpheu,Nat King Cole
-live Satin Doll,Nat King Cole
-live Song For My Father,Nat King Cole
-live Sophisticated Lady,Nat King Cole
-live Stardust,Nat King Cole
-live Stella By Starlight,Nat King Cole
-live Sugar,Nat King Cole
-live Summertime,Nat King Cole
-live Take Five,Nat King Cole
-live Take The A Train,Nat King Cole
-live Tea For Two,Nat King Cole
-live Tenderly,Nat King Cole
-live The Girl From Ipanema,Nat King Cole
-live There Will Never Be Another You,Nat King Cole
-live These Foolish Things,Nat King Cole
-live They Can't Take That Away from Me,Nat King Cole
-live Three Little Words,Nat King Cole
-live Watermelon Man,Nat King Cole
-live Wave,Nat King Cole
-live West Coast Blues,Nat King Cole
-live What Is This Thing Called Love,Nat King Cole
-live You’re Driving Me Crazy,Nat King Cole
-live 'Round Midnight,Nina Simone
-live A Child is Born,Nina Simone
-live A Foggy Day,Nina Simone
-live A Song For My Father,Nina Simone
-live All Blues,Nina Simone
-live All Of Me,Nina Simone
-live All The Things You Are,Nina Simone
-live Almost Like Being In Love,Nina Simone
-live Autumn Leaves,Nina Simone
-live Begin the Beguine,Nina Simone
-live Black Orpheus (Manhã de Carnaval),Nina Simone
-live Bluesette,Nina Simone
-live Body And Soul,Nina Simone
-live But Not For Me,Nina Simone
-live Bye Bye Blackbird,Nina Simone
-live C Jam Blues,Nina Simone
-live Cantaloupe Island,Nina Simone
-live Caravan,Nina Simone
-live Cheek to cheek,Nina Simone
-live Cherokee,Nina Simone
-live Corner Pocket,Nina Simone
-live Dear Old Stockholm,Nina Simone
-live Desafinado,Nina Simone
-live Don't Get Around Much Anymore,Nina Simone
-live Easy To Love,Nina Simone
-live Everytime We Say Goodbye,Nina Simone
-live Fly Me To The Moon,Nina Simone
-live Garota de Ipanema,Nina Simone
-live Honeysuckle Rose,Nina Simone
-live How High The Moon,Nina Simone
-live I Got Rhythm,Nina Simone
-live I Remember Clifford,Nina Simone
-live I'm Gonna Sit Right Down and Write Myself a Letter,Nina Simone
-live I've Got You Under my Skin,Nina Simone
-live In A Mellow Tone,Nina Simone
-live In A Sentimental Mood,Nina Simone
-live Just You Just me,Nina Simone
-live Love for Sale,Nina Simone
-live Lullaby Of Birdland,Nina Simone
-live Misty,Nina Simone
-live Moanin',Nina Simone
-live Moonlight Serenade,Nina Simone
-live Night and Day,Nina Simone
-live On The Sunny Side Of The Street,Nina Simone
-live Penthouse Serenade,Nina Simone
-live Poinciana,Nina Simone
-live Round Midnight,Nina Simone
-live Ruby My Dear,Nina Simone
-live Samba De Orpheu,Nina Simone
-live Satin Doll,Nina Simone
-live Song For My Father,Nina Simone
-live Sophisticated Lady,Nina Simone
-live Stardust,Nina Simone
-live Stella By Starlight,Nina Simone
-live Sugar,Nina Simone
-live Summertime,Nina Simone
-live Take Five,Nina Simone
-live Take The A Train,Nina Simone
-live Tea For Two,Nina Simone
-live Tenderly,Nina Simone
-live The Girl From Ipanema,Nina Simone
-live There Will Never Be Another You,Nina Simone
-live These Foolish Things,Nina Simone
-live They Can't Take That Away from Me,Nina Simone
-live Three Little Words,Nina Simone
-live Watermelon Man,Nina Simone
-live Wave,Nina Simone
-live West Coast Blues,Nina Simone
-live What Is This Thing Called Love,Nina Simone
-live You’re Driving Me Crazy,Nina Simone
-live 'Round Midnight,Oscar Peterson 
-live A Child is Born,Oscar Peterson 
-live A Foggy Day,Oscar Peterson 
-live A Song For My Father,Oscar Peterson 
-live All Blues,Oscar Peterson 
-live All Of Me,Oscar Peterson 
-live All The Things You Are,Oscar Peterson 
-live Almost Like Being In Love,Oscar Peterson 
-live Autumn Leaves,Oscar Peterson 
-live Begin the Beguine,Oscar Peterson 
-live Black Orpheus (Manhã de Carnaval),Oscar Peterson 
-live Bluesette,Oscar Peterson 
-live Body And Soul,Oscar Peterson 
-live But Not For Me,Oscar Peterson 
-live Bye Bye Blackbird,Oscar Peterson 
-live C Jam Blues,Oscar Peterson 
-live Cantaloupe Island,Oscar Peterson 
-live Caravan,Oscar Peterson 
-live Cheek to cheek,Oscar Peterson 
-live Cherokee,Oscar Peterson 
-live Corner Pocket,Oscar Peterson 
-live Dear Old Stockholm,Oscar Peterson 
-live Desafinado,Oscar Peterson 
-live Don't Get Around Much Anymore,Oscar Peterson 
-live Easy To Love,Oscar Peterson 
-live Everytime We Say Goodbye,Oscar Peterson 
-live Fly Me To The Moon,Oscar Peterson 
-live Garota de Ipanema,Oscar Peterson 
-live Honeysuckle Rose,Oscar Peterson 
-live How High The Moon,Oscar Peterson 
-live I Got Rhythm,Oscar Peterson 
-live I Remember Clifford,Oscar Peterson 
-live I'm Gonna Sit Right Down and Write Myself a Letter,Oscar Peterson 
-live I've Got You Under my Skin,Oscar Peterson 
-live In A Mellow Tone,Oscar Peterson 
-live In A Sentimental Mood,Oscar Peterson 
-live Just You Just me,Oscar Peterson 
-live Love for Sale,Oscar Peterson 
-live Lullaby Of Birdland,Oscar Peterson 
-live Misty,Oscar Peterson 
-live Moanin',Oscar Peterson 
-live Moonlight Serenade,Oscar Peterson 
-live Night and Day,Oscar Peterson 
-live On The Sunny Side Of The Street,Oscar Peterson 
-live Penthouse Serenade,Oscar Peterson 
-live Poinciana,Oscar Peterson 
-live Round Midnight,Oscar Peterson 
-live Ruby My Dear,Oscar Peterson 
-live Samba De Orpheu,Oscar Peterson 
-live Satin Doll,Oscar Peterson 
-live Song For My Father,Oscar Peterson 
-live Sophisticated Lady,Oscar Peterson 
-live Stardust,Oscar Peterson 
-live Stella By Starlight,Oscar Peterson 
-live Sugar,Oscar Peterson 
-live Summertime,Oscar Peterson 
-live Take Five,Oscar Peterson 
-live Take The A Train,Oscar Peterson 
-live Tea For Two,Oscar Peterson 
-live Tenderly,Oscar Peterson 
-live The Girl From Ipanema,Oscar Peterson 
-live There Will Never Be Another You,Oscar Peterson 
-live These Foolish Things,Oscar Peterson 
-live They Can't Take That Away from Me,Oscar Peterson 
-live Three Little Words,Oscar Peterson 
-live Watermelon Man,Oscar Peterson 
-live Wave,Oscar Peterson 
-live West Coast Blues,Oscar Peterson 
-live What Is This Thing Called Love,Oscar Peterson 
-live You’re Driving Me Crazy,Oscar Peterson 
-live 'Round Midnight,Paulo Moura 
-live A Child is Born,Paulo Moura 
-live A Foggy Day,Paulo Moura 
-live A Song For My Father,Paulo Moura 
-live All Blues,Paulo Moura 
-live All Of Me,Paulo Moura 
-live All The Things You Are,Paulo Moura 
-live Almost Like Being In Love,Paulo Moura 
-live Autumn Leaves,Paulo Moura 
-live Begin the Beguine,Paulo Moura 
-live Black Orpheus (Manhã de Carnaval),Paulo Moura 
-live Bluesette,Paulo Moura 
-live Body And Soul,Paulo Moura 
-live But Not For Me,Paulo Moura 
-live Bye Bye Blackbird,Paulo Moura 
-live C Jam Blues,Paulo Moura 
-live Cantaloupe Island,Paulo Moura 
-live Caravan,Paulo Moura 
-live Cheek to cheek,Paulo Moura 
-live Cherokee,Paulo Moura 
-live Corner Pocket,Paulo Moura 
-live Dear Old Stockholm,Paulo Moura 
-live Desafinado,Paulo Moura 
-live Don't Get Around Much Anymore,Paulo Moura 
-live Easy To Love,Paulo Moura 
-live Everytime We Say Goodbye,Paulo Moura 
-live Fly Me To The Moon,Paulo Moura 
-live Garota de Ipanema,Paulo Moura 
-live Honeysuckle Rose,Paulo Moura 
-live How High The Moon,Paulo Moura 
-live I Got Rhythm,Paulo Moura 
-live I Remember Clifford,Paulo Moura 
-live I'm Gonna Sit Right Down and Write Myself a Letter,Paulo Moura 
-live I've Got You Under my Skin,Paulo Moura 
-live In A Mellow Tone,Paulo Moura 
-live In A Sentimental Mood,Paulo Moura 
-live Just You Just me,Paulo Moura 
-live Love for Sale,Paulo Moura 
-live Lullaby Of Birdland,Paulo Moura 
-live Misty,Paulo Moura 
-live Moanin',Paulo Moura 
-live Moonlight Serenade,Paulo Moura 
-live Night and Day,Paulo Moura 
-live On The Sunny Side Of The Street,Paulo Moura 
-live Penthouse Serenade,Paulo Moura 
-live Poinciana,Paulo Moura 
-live Round Midnight,Paulo Moura 
-live Ruby My Dear,Paulo Moura 
-live Samba De Orpheu,Paulo Moura 
-live Satin Doll,Paulo Moura 
-live Song For My Father,Paulo Moura 
-live Sophisticated Lady,Paulo Moura 
-live Stardust,Paulo Moura 
-live Stella By Starlight,Paulo Moura 
-live Sugar,Paulo Moura 
-live Summertime,Paulo Moura 
-live Take Five,Paulo Moura 
-live Take The A Train,Paulo Moura 
-live Tea For Two,Paulo Moura 
-live Tenderly,Paulo Moura 
-live The Girl From Ipanema,Paulo Moura 
-live There Will Never Be Another You,Paulo Moura 
-live These Foolish Things,Paulo Moura 
-live They Can't Take That Away from Me,Paulo Moura 
-live Three Little Words,Paulo Moura 
-live Watermelon Man,Paulo Moura 
-live Wave,Paulo Moura 
-live West Coast Blues,Paulo Moura 
-live What Is This Thing Called Love,Paulo Moura 
-live You’re Driving Me Crazy,Paulo Moura 
-live 'Round Midnight,Phil Woods 
-live A Child is Born,Phil Woods 
-live A Foggy Day,Phil Woods 
-live A Song For My Father,Phil Woods 
-live All Blues,Phil Woods 
-live All Of Me,Phil Woods 
-live All The Things You Are,Phil Woods 
-live Almost Like Being In Love,Phil Woods 
-live Autumn Leaves,Phil Woods 
-live Begin the Beguine,Phil Woods 
-live Black Orpheus (Manhã de Carnaval),Phil Woods 
-live Bluesette,Phil Woods 
-live Body And Soul,Phil Woods 
-live But Not For Me,Phil Woods 
-live Bye Bye Blackbird,Phil Woods 
-live C Jam Blues,Phil Woods 
-live Cantaloupe Island,Phil Woods 
-live Caravan,Phil Woods 
-live Cheek to cheek,Phil Woods 
-live Cherokee,Phil Woods 
-live Corner Pocket,Phil Woods 
-live Dear Old Stockholm,Phil Woods 
-live Desafinado,Phil Woods 
-live Don't Get Around Much Anymore,Phil Woods 
-live Easy To Love,Phil Woods 
-live Everytime We Say Goodbye,Phil Woods 
-live Fly Me To The Moon,Phil Woods 
-live Garota de Ipanema,Phil Woods 
-live Honeysuckle Rose,Phil Woods 
-live How High The Moon,Phil Woods 
-live I Got Rhythm,Phil Woods 
-live I Remember Clifford,Phil Woods 
-live I'm Gonna Sit Right Down and Write Myself a Letter,Phil Woods 
-live I've Got You Under my Skin,Phil Woods 
-live In A Mellow Tone,Phil Woods 
-live In A Sentimental Mood,Phil Woods 
-live Just You Just me,Phil Woods 
-live Love for Sale,Phil Woods 
-live Lullaby Of Birdland,Phil Woods 
-live Misty,Phil Woods 
-live Moanin',Phil Woods 
-live Moonlight Serenade,Phil Woods 
-live Night and Day,Phil Woods 
-live On The Sunny Side Of The Street,Phil Woods 
-live Penthouse Serenade,Phil Woods 
-live Poinciana,Phil Woods 
-live Round Midnight,Phil Woods 
-live Ruby My Dear,Phil Woods 
-live Samba De Orpheu,Phil Woods 
-live Satin Doll,Phil Woods 
-live Song For My Father,Phil Woods 
-live Sophisticated Lady,Phil Woods 
-live Stardust,Phil Woods 
-live Stella By Starlight,Phil Woods 
-live Sugar,Phil Woods 
-live Summertime,Phil Woods 
-live Take Five,Phil Woods 
-live Take The A Train,Phil Woods 
-live Tea For Two,Phil Woods 
-live Tenderly,Phil Woods 
-live The Girl From Ipanema,Phil Woods 
-live There Will Never Be Another You,Phil Woods 
-live These Foolish Things,Phil Woods 
-live They Can't Take That Away from Me,Phil Woods 
-live Three Little Words,Phil Woods 
-live Watermelon Man,Phil Woods 
-live Wave,Phil Woods 
-live West Coast Blues,Phil Woods 
-live What Is This Thing Called Love,Phil Woods 
-live You’re Driving Me Crazy,Phil Woods 
-live 'Round Midnight,Ray Charles
-live A Child is Born,Ray Charles
-live A Foggy Day,Ray Charles
-live A Song For My Father,Ray Charles
-live All Blues,Ray Charles
-live All Of Me,Ray Charles
-live All The Things You Are,Ray Charles
-live Almost Like Being In Love,Ray Charles
-live Autumn Leaves,Ray Charles
-live Begin the Beguine,Ray Charles
-live Black Orpheus (Manhã de Carnaval),Ray Charles
-live Bluesette,Ray Charles
-live Body And Soul,Ray Charles
-live But Not For Me,Ray Charles
-live Bye Bye Blackbird,Ray Charles
-live C Jam Blues,Ray Charles
-live Cantaloupe Island,Ray Charles
-live Caravan,Ray Charles
-live Cheek to cheek,Ray Charles
-live Cherokee,Ray Charles
-live Corner Pocket,Ray Charles
-live Dear Old Stockholm,Ray Charles
-live Desafinado,Ray Charles
-live Don't Get Around Much Anymore,Ray Charles
-live Easy To Love,Ray Charles
-live Everytime We Say Goodbye,Ray Charles
-live Fly Me To The Moon,Ray Charles
-live Garota de Ipanema,Ray Charles
-live Honeysuckle Rose,Ray Charles
-live How High The Moon,Ray Charles
-live I Got Rhythm,Ray Charles
-live I Remember Clifford,Ray Charles
-live I'm Gonna Sit Right Down and Write Myself a Letter,Ray Charles
-live I've Got You Under my Skin,Ray Charles
-live In A Mellow Tone,Ray Charles
-live In A Sentimental Mood,Ray Charles
-live Just You Just me,Ray Charles
-live Love for Sale,Ray Charles
-live Lullaby Of Birdland,Ray Charles
-live Misty,Ray Charles
-live Moanin',Ray Charles
-live Moonlight Serenade,Ray Charles
-live Night and Day,Ray Charles
-live On The Sunny Side Of The Street,Ray Charles
-live Penthouse Serenade,Ray Charles
-live Poinciana,Ray Charles
-live Round Midnight,Ray Charles
-live Ruby My Dear,Ray Charles
-live Samba De Orpheu,Ray Charles
-live Satin Doll,Ray Charles
-live Song For My Father,Ray Charles
-live Sophisticated Lady,Ray Charles
-live Stardust,Ray Charles
-live Stella By Starlight,Ray Charles
-live Sugar,Ray Charles
-live Summertime,Ray Charles
-live Take Five,Ray Charles
-live Take The A Train,Ray Charles
-live Tea For Two,Ray Charles
-live Tenderly,Ray Charles
-live The Girl From Ipanema,Ray Charles
-live There Will Never Be Another You,Ray Charles
-live These Foolish Things,Ray Charles
-live They Can't Take That Away from Me,Ray Charles
-live Three Little Words,Ray Charles
-live Watermelon Man,Ray Charles
-live Wave,Ray Charles
-live West Coast Blues,Ray Charles
-live What Is This Thing Called Love,Ray Charles
-live You’re Driving Me Crazy,Ray Charles
-live 'Round Midnight,Red Garland
-live A Child is Born,Red Garland
-live A Foggy Day,Red Garland
-live A Song For My Father,Red Garland
-live All Blues,Red Garland
-live All Of Me,Red Garland
-live All The Things You Are,Red Garland
-live Almost Like Being In Love,Red Garland
-live Autumn Leaves,Red Garland
-live Begin the Beguine,Red Garland
-live Black Orpheus (Manhã de Carnaval),Red Garland
-live Bluesette,Red Garland
-live Body And Soul,Red Garland
-live But Not For Me,Red Garland
-live Bye Bye Blackbird,Red Garland
-live C Jam Blues,Red Garland
-live Cantaloupe Island,Red Garland
-live Caravan,Red Garland
-live Cheek to cheek,Red Garland
-live Cherokee,Red Garland
-live Corner Pocket,Red Garland
-live Dear Old Stockholm,Red Garland
-live Desafinado,Red Garland
-live Don't Get Around Much Anymore,Red Garland
-live Easy To Love,Red Garland
-live Everytime We Say Goodbye,Red Garland
-live Fly Me To The Moon,Red Garland
-live Garota de Ipanema,Red Garland
-live Honeysuckle Rose,Red Garland
-live How High The Moon,Red Garland
-live I Got Rhythm,Red Garland
-live I Remember Clifford,Red Garland
-live I'm Gonna Sit Right Down and Write Myself a Letter,Red Garland
-live I've Got You Under my Skin,Red Garland
-live In A Mellow Tone,Red Garland
-live In A Sentimental Mood,Red Garland
-live Just You Just me,Red Garland
-live Love for Sale,Red Garland
-live Lullaby Of Birdland,Red Garland
-live Misty,Red Garland
-live Moanin',Red Garland
-live Moonlight Serenade,Red Garland
-live Night and Day,Red Garland
-live On The Sunny Side Of The Street,Red Garland
-live Penthouse Serenade,Red Garland
-live Poinciana,Red Garland
-live Round Midnight,Red Garland
-live Ruby My Dear,Red Garland
-live Samba De Orpheu,Red Garland
-live Satin Doll,Red Garland
-live Song For My Father,Red Garland
-live Sophisticated Lady,Red Garland
-live Stardust,Red Garland
-live Stella By Starlight,Red Garland
-live Sugar,Red Garland
-live Summertime,Red Garland
-live Take Five,Red Garland
-live Take The A Train,Red Garland
-live Tea For Two,Red Garland
-live Tenderly,Red Garland
-live The Girl From Ipanema,Red Garland
-live There Will Never Be Another You,Red Garland
-live These Foolish Things,Red Garland
-live They Can't Take That Away from Me,Red Garland
-live Three Little Words,Red Garland
-live Watermelon Man,Red Garland
-live Wave,Red Garland
-live West Coast Blues,Red Garland
-live What Is This Thing Called Love,Red Garland
-live You’re Driving Me Crazy,Red Garland
-live 'Round Midnight,Red Norvo
-live A Child is Born,Red Norvo
-live A Foggy Day,Red Norvo
-live A Song For My Father,Red Norvo
-live All Blues,Red Norvo
-live All Of Me,Red Norvo
-live All The Things You Are,Red Norvo
-live Almost Like Being In Love,Red Norvo
-live Autumn Leaves,Red Norvo
-live Begin the Beguine,Red Norvo
-live Black Orpheus (Manhã de Carnaval),Red Norvo
-live Bluesette,Red Norvo
-live Body And Soul,Red Norvo
-live But Not For Me,Red Norvo
-live Bye Bye Blackbird,Red Norvo
-live C Jam Blues,Red Norvo
-live Cantaloupe Island,Red Norvo
-live Caravan,Red Norvo
-live Cheek to cheek,Red Norvo
